id,name
2977,SOUTHERN COASTAL TOWN
2978,STAMP MUSEUM
2979,LENNY'S FRONT LAWN
2980,Child's Bedroom
2981,Psychiatrist's Office
2982,OTHER SIDE OF THE GATE
2983,First A. M. E. Church of Springfield
2984,Spinster City Apartments
2985,SPRINGFIELD HOSPITAL GROUNDS
2986,FOREST CLEARING
2987,BURNS ESTATE
2988,Burns Dining Room
2989,SECLUDED MOUNTAIN CLEARING
2990,PARADISE PIER
2991,ANOTHER AREA OF THE PIER
2992,Tea House
2993,SPRINGSHIRE
2994,Teahouse
2995,Karaoke Store
2996,Arts And Crafts Store
2997,Cletus and Brandine's Pickup Truck
2998,Quimby's Bedroom
2999,TV SOUNDSTAGE
3000,MAYORAL MANSION
3001,ITALIAN COUNTRYSIDE
3002,Little Italy
3003,SKIES ABOVE SPRINGFIELD
3004,TAMMY'S REC ROOM
3005,CHILDREN'S HOSPITAL
3006,Burns's Basement
3007,LAWN
3008,STREET NEXT TO SPRINGFIELD ELEMENTARY
3009,Italy
3010,Lamborgotti Factory
3011,ITALIAN HIGHWAY
3012,PISA
3013,POMPEII
3014,Salsiccia Town Square
3015,PALAZZO
3016,WELL-APPOINTED STUDY
3017,Tuscan Countryside
3018,WINE VAT
3019,ROW OF SHOPS
3020,SAUSAGE SHOP
3021,FIELD ON THE EDGE OF TOWN
3022,Sideshow Bob's House
3023,Rome
3024,ROMAN STREET
3025,INSIDE COLOSSEUM
3026,INSIDE THE COLOSSEUM
3027,NAZARETH (1 B.C.)
3028,MARY'S HOUSE
3029,King Herod's Palace
3030,INN
3031,Bethlehem Inn
3032,SKY OVER THE PACIFIC
3033,PACIFIC ATOLL
3034,Tahiti
3035,DUMPSTER
3036,TOLL ROAD
3037,Car Behind Marge
3038,Tire Fire
3039,Moe's House
3040,MASON'S HOUSE
3041,MASON'S BOAT
3042,SPANISH GALLEON
3043,SUBMERSIBLE
3044,STEAM TUNNEL
3045,Boiler Room
3046,SIXTH GRADE CLASS
3047,BAND ROOM
3048,ROADSIDE DINER
3049,Bathroom Stall
3050,Diner Bathroom
3051,YARD SALE
3052,UPWARD BOUND CAMP
3053,Go-cart Track
3054,BEHIND THE SCHOOL
3055,Pants Factory
3056,CAVERNS
3057,LARGE MARBLE-FLOORED ROOM
3058,TOWER
3059,TOWER ATTIC ROOM
3060,EXCLUDERS' CLUB
3061,FOG-SHROUDED FIELD
3062,CHAMBER OF CAVE
3063,Upscale Restaurant
3064,Moeview Motel
3065,Edna's Apartment Building
3066,SHEEP'S THOUGHT BUBBLE (BIGHORN SHEEP'S STORY)
3067,Burns's Attic
3068,CAVE MOUTH
3069,CAVE CHAMBER
3070,OUTSIDE SCHOOL
3071,Riverbank Park
3072,RIVERSIDE PARK
3073,OLD WOODEN MILL
3074,MILL
3075,Animal Retirement Home
3076,CHIMP HABITAT
3077,Ruffintumble's Fun Zone
3078,Swanky Apartment Building
3079,Lenny's Bedroom
3080,Lenny's Apartment Building
3081,FOX LOT
3082,FOX NETWORK BUILDING
3083,SUBURBAN CONNECTICUT HOME
3084,Dank Irish Pub
3085,CHARLES AND VERITY'S HOUSE
3086,Professional Football Headquarters
3087,Duff Beer Etc. Stadium
3088,Dr. Egoyan's Office
3089,SUICIDE ROOM
3090,Another Springfield Street
3091,Bangalore Airport
3092,BANGALORE MARKET PLACE
3093,Bangalore
3094,Bangalore Nuclear Power Plant
3095,Concrete Apartment Building
3096,Kavi's Apartment
3097,WAITING AREA
3098,Homer's Throne Room
3099,CEREMONIAL CHAMBER
3100,"PLYMOUTH, ENGLAND"
3101,DOCKS
3102,DECK OF THE SHIP
3103,Mayflower
3104,SHIP DECK
3105,Atlantic ocean
3106,PLYMOUTH COLONY
3107,Portsmouth Harbor
3108,BOUNTY
3109,PALAPA
3110,UPSIDE-DOWN SHIP
3111,UPSIDE DOWN SHIP
3112,BROADWAY THEATER
3113,SPRINGFIELD ELEMENTARY GIRLS' SIDE
3114,GIRLS' SCHOOL
3115,BOYS' SCHOOL
3116,PINK
3117,FLANDERS' FRONT PORCH
3118,CURB
3119,Banquet Hall
3120,Hallway Outside Marge's Hospital Room
3121,SPRINGFIELD PUBLIC PARK
3122,Shelbyville Inn
3123,FUNCTION ROOM
3124,Seaside Café
3125,Springfield Community Theater
3126,MUSEUM EXHIBIT
3127,WEAPONS EXHIBIT
3128,HALL OF MAN
3129,EPISCOPALIAN CHURCH
3130,OWNER'S BOX
3131,BUCK AND TABITHA'S HOUSE
3132,Springfield Music Hall
3133,DRESSING ROOM DOOR
3134,BAD NEIGHBORHOOD
3135,NICE NEIGHBORHOOD
3136,FAT TONY'S SUV
3137,SUV
3138,FAT TONY'S MANSION
3139,COGNAC ROOM
3140,Therapy Office
3141,Jazzy Goodtime's
3142,Springfield Animal Shelter
3143,Old Springfield Mall
3144,Builders' Barn
3145,ROLLER COASTER SITE
3146,Thai Food Factory
3147,ROLLER-COASTER SITE
3148,SPRINGFIELD MAIN STREET
3149,PRAGUE
3150,BREADLINE
3151,KBBL SKYSCRAPER
3152,KANG AND KODOS'S SPACESHIP
3153,MILITARY BASE
3154,The Sole Provider
3155,AWARDS CEREMONY
3156,Army Recruitment Office
3157,BASE
3158,VISITING AREA
3159,RIDGE
3160,COLONEL'S TENT
3161,ARMY COMMAND CENTER
3162,Internment Camp
3163,Springfield Reservoir
3164,German Olympic Stadium
3165,ATHLETIC FIELD
3166,SPECTATOR STANDS
3167,DIVING PLATFORM
3168,AREA BESIDE TRACK
3169,SEEDY NEIGHBORHOOD
3170,Regent Hotel
3171,NEW YORK
3172,American Poetry Perspectives
3173,NEW ENGLAND COUNTRYSIDE
3174,College-looking Building
3175,Main Building
3176,Cocktail Party
3177,WORDLOAF
3178,Vermont
3179,ROADSIDE MAPLE SYRUP STAND
3180,POND
3181,BREAK ROOM
3182,BLACK VOID
3183,NELSON'S BACKYARD
3184,LOCKER
3185,ROCKY COAST
3186,Tide Pools
3187,GROTTO
3188,ROCKY BEACH
3189,Springfield Sports Arena
3190,SPORTS ARENA
3191,Scottsdale
3192,JACKPOT REALTY BUILDING
3193,SCOTTSDALE HOUSE
3194,SIMPSON SCOTTSDALE HOUSE
3195,FERRY DOCK
3196,Ferry Boat
3197,Barnacle Bay
3198,Dilapidated Hotel
3199,LOW-QUALITY INN
3200,THE ROTTING PELICAN
3201,OPEN SEA
3202,Oceanographic Institute
3203,Old New England Lighthouse
3204,CAPTAIN'S BRIDGE
3205,STORMY SEAS
3206,JAPANESE FISHING TRAWLER
3207,NEW ENGLAND FOREST
3208,INTERSTATE
3209,Paris
3210,Chez Simpson
3211,PALAIS DE JUSTICE
3212,Chateau d'If Prison
3213,Chateau d'If
3214,Deserted Island
3215,BEAUTIFUL PALACE
3216,Chez Meaux
3217,MONTE CRISTO'S PALACE
3218,OPERA HALL
3219,Bart-man's Mansion
3220,OUTLOOK
3221,CLETUS' BARN
3222,ROAD OUTSIDE SPRINGFIELD
3223,SPRINGFIELD MULTICULTURAL CENTER
3224,CENTER
3225,North Haverbrook Main Drag
3226,North Haverbrook Overlook
3227,North Haverbrook Courthouse
3228,Capital City Convention Center
3229,CONVENTION CENTER AUDITORIUM
3230,CHAPEL OFFICE
3231,PLAY FIELD (BLACK AND WHITE)
3232,ART ROOM
3233,INFOMERCIAL STUDIO
3234,Homer and Marge's First Apartment
3235,LAKESIDE MANSION
3236,CAFÉ DE MEXICO
3237,Upscale Apartment
3238,Marge's Apartment
3239,Dept. Store
3240,Homer and Marge's Apartment
3241,SHUTTLE
3242,SPUCKLER FARM
3243,Dr. Swanson's Office
3244,Different Psychologist's Office
3245,HONEYMOON SUITE
3246,Grampa and Selma's House
3247,DMV FRONT AREA
3248,Travel Agency
3249,Large Magazine Building
3250,EDITOR'S OFFICE
3251,Upscale Supermarket
3252,PILLOWMINT HOTEL
3253,The Springfield Inquisitor Offices
3254,WATERFALL
3255,CELEBRITY MANSION
3256,TABLOID EDITOR'S OFFICE
3257,HIP CLUB
3258,SNUB CLUB
3259,OCEAN RIG
3260,EARTHLAND REALMS
3261,TROPHY ROOM
3262,Little League Field
3263,Shelbyville Grand Wailea Hotel
3264,FIRE STATION
3265,DALMATIAN KENNEL
3266,JEWEL-ENCRUSTED DOODADS ROOM
3267,Springfield Public Pool
3268,The Sharper Mark-Up
3269,Burning Apartment Building
3270,Upper Apartment
3271,SKID ROW MISSION
3272,OUTDOOR FAIRGROUNDS
3273,OCTOBER HARVEST FESTIVAL
3274,HARVEST FESTIVAL
3275,CORN MAZE
3276,Springfield Animal Police Academy
3277,Cop Bar
3278,Lou's Police Cruiser
3279,LOU'S TOWNHOUSE
3280,CTU
3281,BULLIES' HIDEOUT
3282,JIMBO'S BASEMENT
3283,JIMBO'S HOUSE
3284,VENTILATION ROOM
3285,WIENER WATER
3286,SPINSTER CITY APT.
3287,MAYOR QUIMBY'S MANSION
3288,SEWER
3289,Springfield Dental Complex
3290,DENTAL COMPLEX
3291,DENTAL TREATMENT ROOM
3292,DENTAL ROOM
3293,CHANNEL SIX WEATHER DESK
3294,BROCKMAN'S OFFICE
3295,Sideshow Mel's House
3296,DARK CASTLE
3297,CHICAGO'S MIDWAY AIRPORT
3298,Second City Theater
3299,Midway Airport
3300,Barney's
3301,Handyman's Choice Factory
3302,HANDYMAN'S CHOICE
3303,HANDYMAN'S CHOICE CORPORATION
3304,Shelbyville Airport
3305,Burns's Chest
3306,GUIDOPOLIS MOOK-E-MART
3307,Bank Parking Lot
3308,GUIDOPOLIS STREET
3309,Tow Truck Cab
3310,INSIDE IMPOUND LOT
3311,TOWN LINE
3312,LOUIE'S HOUSE
3313,LOUIE'S BASEMENT
3314,Guidopolis
3315,STREETS OF GUIDOPOLIS
3316,APPLE ORCHARD
3317,Ladies Clothes Store
3318,Prison Yard
3319,Therapist's Office
3320,Upstairs Hallway Bathroom
3321,CONSTRUCTION SITE OVERLOOKING MUSEUM
3322,GIRDER
3323,What Looks Like Couples Therapist's Office
3324,Deserted Street
3325,GOVERNMENT BUILDING
3326,MRS. SKINNER'S FRONT DOOR
3327,Heck House
3328,CRUISE SHIP TERMINAL
3329,CRUISE SHIP
3330,SPRINGFIELD COUNTRYSIDE
3331,TELEPHONE COMPANY OFFICE
3332,COOLSVILLE
3333,FLASHY GYM
3334,L.A. Body Works
3335,Storefront
3336,Shapes
3337,MINI MALL
3338,PALM SPRINGFIELD
3339,RESORT
3340,FANCY RECEPTION
3341,Plastic Surgeon's Office
3342,SURGERY ROOM
3343,Nurse's Station
3344,SHOPPING CENTER
3345,GADGET GULCH
3346,LIVING ROOM SET (COMMERCIAL)
3347,FREEWAY OFFRAMP
3348,RIB RESTAURANT
3349,Wes Doobner's Restaurant
3350,CASKET
3351,Dimwillie's
3352,Medium-sized Medical Building
3353,Medical Office
3354,TREATMENT ROOM
3355,Homer's Apartment
3356,Homer's Memory
3357,BELOW BRIDGE
3358,AIR BELOW BRIDGE
3359,Duff Party Boat
3360,PARTY BOAT
3361,New Hampshire
3362,Corporate Hotel
3363,SPOOKY CASTLE
3364,REPUBLICAN PARTY CASTLE
3365,Trader Earth's
3366,PROF. AUGUST'S CLASS
3367,COLLEGE
3368,College Campus
3369,PROFESSOR AUGUST'S OFFICE
3370,COLLEGE GREEN
3371,GRUNGE CLUB
3372,BROWNSTONE
3373,Victorian Mansion
3374,RURAL ROAD NEAR BEACH
3375,STUDENT UNION
3376,Little Seattle
3377,Classic Simpsons Mini-golf Course
3378,TUNNEL OF LOVE
3379,Rural Texas
3380,Small Town Bank
3381,UPSCALE EARLY 20TH CENTURY NEIGHBORHOOD
3382,THE VAMP'S MANSION
3383,CREST OF HILL
3384,Dog Moe's Watering Hole
3385,THE VAMP'S YARD
3386,PUNK CLUB
3387,LONDON STREET OUTSIDE CLUB
3388,INDOOR ARENA
3389,Cbgb
3390,LOANER CAR
3391,LOADING DOCK BEHIND AUDITORIUM
3392,Storage Warehouse
3393,Warehouse Roof
3394,BLEACHERS
3395,TELEVISION ROOM
3396,SPRINGFIELD NATIONAL FOREST- DAY
3397,SPRINGFIELD NATIONAL FOREST- ANOTHER AREA
3398,Black Van
3399,SNEAKERS VAN
3400,Taj-Mah-All-You-Can-Eat
3401,SPRINGFIELD NATIONAL FOREST- ACCIDENT SITE
3402,"""mistress-style"" Apartment"
3403,PRINCE HOUSE
3404,BUTTERFLY ENCLOSURE
3405,Chazz Busby Ballet Academy
3406,BALLET ACADEMY
3407,Springfield Ballet Theater
3408,Raccoon Hutch
3409,RURAL HIGHWAY
3410,Other Car
3411,Main Farm Building
3412,CHEDDARBARREL FARM
3413,PIG PEN
3414,CHICKEN AREA
3415,PICNIC TABLE
3416,DAIRY BARN
3417,CALF JUDGING TENT
3418,FEEDLOT
3419,RURAL FARM
3420,SPUCKLER HOUSE
3421,TRANSPORT VEHICLE
3422,COW SUIT
3423,Feedlot Truck
3424,VEHICLE
3425,Near Simpson Car
3426,UTAH MOUNTAINS
3427,Sundance Institute
3428,MOUNTAIN TOP HIGHWAY
3429,PARK CITY
3430,CHILI TENT
3431,Nelson's Trailer
3432,Stuff-N-Hug
3433,Abe and Mona's House
3434,Springfield Funeral Home
3435,SPRINGFIELD MONUMENT PARK
3436,HIGHER UP ON MESA
3437,FOOT OF MOUNTAIN
3438,FURTHER UP MESA
3439,Butte
3440,TOP OF BUTTE
3441,SECRET BASE
3442,MOUNTAIN SECRET BASE
3443,SPRINGFIELD HILTON
3444,SOUND STAGE
3445,THE KRUSTY SHOW SOUNDSTAGE
3446,Krusty's Cabin
3447,Gavelby's Auction House
3448,DOWNTOWN SPRINGFIELD STREET
3449,LUCKY JIM'S BAIL BONDS
3450,LUCKY JIM'S
3451,Au Naturel
3452,Homer And Ned's Office
3453,SUBWAY PLATFORM
3454,CONCRETE
3455,PENITENTIARY
3456,Tunisian Desert
3457,HAWAIIAN BAR
3458,"SYDNEY, AUSTRALIA"
3459,Australian Bar
3460,"STOCKHOLM, SWEDEN"
3461,Inga-Bar Beerman's
3462,Andes Mountains
3463,Machu Picchu
3464,WOOSTERFIELD HOTEL
3465,REGENCY BALLROOM
3466,Bathroom Stalls
3467,WOOSTERFIELD MANOR
3468,Incredibly Cool Indoor Pool
3469,HUGE STATELY LIBRARY
3470,SIMON'S ROOM
3471,WOOSTERFIELD ESTATE
3472,Aspen
3473,DOWNTOWN ASPEN
3474,MOUNTAINSIDE
3475,SKI LIFT CHAIR
3476,PICTURESQUE ROADSIDE
3477,Homer's Roadster
3478,Millionaire's House
3479,Kozy Kabins
3480,BOUVIER RESIDENCE
3481,Party
3482,Cabana
3483,Pool Area
3484,GLIDER
3485,WOODS NEAR KOZY KOTTAGES
3486,Kozy Lake
3487,WOODS NEARBY
3488,WOODS NEAR KOZY KABINS
3489,PARK RANGER OBSERVATION TOWER
3490,CHASM
3491,LICENSE BUREAU
3492,GAY DANCE CLUB
3493,Springfield Hyatt
3494,SPRINGFIELD - ESTABLISHING
3495,Springfield Mall Parking Lot
3496,Mapple Store
3497,SPRINGFIELD STREET - EARLY EVENING
3498,SPRINGFIELD - MORNING
3499,STREETS OF SPRINGFIELD - NIGHT
3500,BASHIR'S HOUSE
3501,AMID'S STUDY
3502,OFFICE #1
3503,UNDER SEA
3504,Mapple World Headquarters
3505,BILLIONAIRES RETREAT
3506,CAMPING LODGE
3507,Dallas
3508,Burns's Box
3509,Springfield Sports Palace
3510,SPORTS PALACE - CONTINUOUS
3511,Greenhouse
3512,SPRINGFIELD - NIGHT
3513,EXCITEMENT ARENA
3514,JUMBOTRON BOOTH
3515,ARENA COURT - CONTINUOUS
3516,Springfield Excitement Arena
3517,SPRINGFIELD REC CENTER
3518,Kung Fu Class
3519,REC CENTER
3520,FANCY PRIVATE SCHOOL
3521,PINKBERRY-TYPE YOGURT STORE
3522,HOBBES HOUSE
3523,Ellis island
3524,LARGE FUNCTION ROOM
3525,Clam-elot Seafood
3526,Clam-a-lot Seafood
3527,SPRINGFIELD HIGH (1970S) - AUDITORIUM
3528,RETIREMENT COMMUNITY
3529,Luigi's Back Room
3530,SPRINGFIELD HIGH (1970S) - ALTERNATE REALITY
3531,Luigi's Kitchen
3532,SPRINGFIELD HIGH (1970S) - GYM
3533,LARGE BEAUTIFUL HOUSE
3534,Springfield Wall of Fame
3535,Outskirts Of Capital City
3536,RUNDOWN DOWNTOWN GAS STATION
3537,GAS STATION RESTROOM DOOR
3538,Seedy Gas Station Bathroom
3539,Seedy Gas Station
3540,GARBAGE BARGE
3541,COUNTRYFINE MORTGAGE BROKERS
3542,Countryfine Bank
3543,NED'S HOUSE
3544,USA
3545,Poison Store
3546,River Bank
3547,CONVENT
3548,CONVENT STEPS
3549,Clock Tower
3550,SAILING SHIP
3551,FIELD NEAR BEACH
3552,BELL TOWER
3553,Hillside Near Springfield Sign
3554,Ireland
3555,Irish Countryside
3556,Dunkilderry
3557,TOM O'FLANAGAN'S
3558,TOM O'FLANAGAN'S PUB
3559,Giant's Causeway
3560,Guinness Brewery
3561,BLARNEY CASTLE
3562,Dublin
3563,Simpson & Son Pub
3564,Irish Police Station
3565,Coast Guard Headquarters
3566,Bridal store
3567,Bakery
3568,Swell-Air Hotel
3569,GROOM'S ROOM
3570,DARK MYSTERIOUS ROOM
3571,SWELL-AIR HOTEL- BRIDE'S ROOM
3572,Small Creepy House
3573,SPINSTER ARMS
3574,CHILDREN'S PARK
3575,LOVERS' LANE
3576,Moe's Car
3577,Ogdenville
3578,WOODED STREET
3579,MAYA'S HOUSE
3580,ALCATRAZ AVENUE
3581,DOORSTEP
3582,Dr. Hibbert's Office Building
3583,Crafty Art's Arts & Crafts
3584,Model Store
3585,Westminster Abbey
3586,Red Blazer Real Estate Office
3587,Waverly Hills Apartments
3588,Two-story Apartment Building
3589,Waverly Hills
3590,Waverly Hills City Hall
3591,Homer's Waverly Hills Apt. Bldg.
3592,Waverly Hills Elementary School
3593,PHONE COMPANY CONTROL ROOM
3594,Homer's Apartment Building
3595,Party Apartment
3596,TAPAS BAR
3597,Rodeo Drive-type Street
3598,Bart's Tree House
3599,Finger-Looking Good Nail Salon
3600,DODGER STADIUM
3601,RICHMOND PALACE
3602,SPANISH CASTLE
3603,ELIZABETH'S CASTLE
3604,ENGLISH BEACH
3605,ENGLISH SHIP
3606,DECK OF SPANISH SHIP
3607,ELIZABETH'S PALACE
3608,MINE
3609,DWARVES' COTTAGE
3610,SCOTTISH CASTLE
3611,Sideshow Mel's Dressing Room
3612,SPRINGFIELD THEATER
3613,COMMUNITY THEATER
3614,911 OPERATOR OFFICE
3615,Mediocri-Tots Daycare Center
3616,Ginormous Pictures Studios
3617,Ginormous Pictures
3618,STAHL CASE STUDY HOUSE
3619,PRIVATE GYM
3620,SPRINGFIELD SOUNDSTAGE
3621,Mrs. Krabappel's Car
3622,FANCY PREP SCHOOL
3623,KRABAPPEL'S APT.
3624,MRS. KRABAPPEL'S APT.
3625,Edna's Edibles
3626,FIGHT ARENA
3627,PROMOTER'S SKYBOX
3628,MARTIAL ARTS ACADEMY
3629,Stately Gothic Building
3630,YALE CLUB
3631,SPRINGFIELD ELEMENTARY FIELD
3632,JEEP
3633,DESERT AREA
3634,SAFE ZONE
3635,Photo Studio
3636,Carl's Office
3637,"""SMOOCHES ON THE BEACH"" HOTEL"
3638,FRENCH PRESIDENTIAL PALACE
3639,FRONT LAWN
3640,FROZEN LAKE
3641,SNOW-COVERED SHACK
3642,NEAR STILL
3643,SPUCKLER PORCH
3644,Field Near Cletus's Shack
3645,SPRINGFIELD WOODS
3646,HOLLOWED-OUT TREE
3647,SPRINGFIELD HILL COUNTRY
3648,HILLBILLY REGION
3649,SNOWY WOODS
3650,SPRINGFIELD COURTROOM
3651,GUMDROP COMPANY
3652,BART'S POWERLESS ROOM
3653,SNOW PILE
3654,SNOW CHAMBER
3655,Giant Snow Bank
3656,Seaworld-type Park
3657,Clam Stroller
3658,SLIMU STADIUM
3659,INSIDE AQUATIC STADIUM
3660,Springfield Union Station
3661,MARSHALL GOLDMAN'S OFFICE
3662,TINSELTOWN STARLINER
3663,Grampa's Compartment
3664,Train Car
3665,Krustylu Studio Store
3666,Capital City Nuclear Plant
3667,PENELOPE'S DRESSING ROOM
3668,Capital City Four Seasons
3669,Country Club Banquet Hall
3670,TORAH ROOM
3671,SIDEWALK CAFÉ
3672,ELSEWHERE IN PARIS
3673,SURFACE OF WATER
3674,Circuit Circus
3675,Electronics Store
3676,LOWER DOWN MOUNTAIN
3677,STAPLES CENTER-TYPE ARENA
3678,ZERO-G JET
3679,SPRINGFIELD ICE RINK
3680,Mrs. Skinner's Womb
3681,Denver
3682,BROOMFIELD EVENT CENTER
3683,BROOMFIELD ICE ARENA
3684,Vancouver
3685,Vancouver Street
3686,Vancouver Olympic Stadium
3687,Olympic Village
3688,SKI JUMP
3689,Vancouver Olympic Centre
3690,Vancouver Olympic Village
3691,Marge and Homer's Apartment
3692,SPORTS CHALET SET
3693,SPOT-LIT THEATRICAL STAGE
3694,MODEST 1860S' HOUSE
3695,Burns's Plantation House
3696,Garden Outside Burns's Ballroom
3697,Burns's Plantation
3698,WILDERNESS
3699,Traveling Circus
3700,OLD SIMPSON HOUSE
3701,FILM VAULT
3702,Niagara Falls
3703,MODEST SNOW-COVERED HOUSE
3704,SUBWAY STAIRWELL
3705,SUBTERRANEAN TUNNEL
3706,Abandoned Subway Station
3707,SUBWAY TUNNEL
3708,PARK PLAYGROUND
3709,Subway
3710,SUBWAY TERMINAL
3711,SUBWAY TRACK
3712,SUBWAY CONTROL BOOTH
3713,FUTURISTIC WORLD
3714,MISS HOOVER'S ROOM
3715,Miss Stringham's Classroom
3716,SPRINGFIELD IMAX THEATER
3717,Ben Gurion Airport
3718,Mt. Zion
3719,Near the Western Wall
3720,Western Wall
3721,Church of the Holy Sepulchre
3722,STREETS OF OLD JERUSALEM
3723,DOME OF THE ROCK
3724,Israeli Air Airplane
3725,Burns's Wine Cellar
3726,GRASSY FIELD
3727,FRONT OF PARTY HOUSE
3728,SPRINGFIELD PLAY PARK
3729,Louie's Car
3730,ALTERNATIVE ENERGY FAIR
3731,OPEN WATER
3732,MONITOR ROOM
3733,SURVEILLANCE CENTER
3734,1980s Volkswagen Mini-van
3735,Ocean Ferry Docks
3736,LOBSTER TRAP
3737,FERRY DECK
3738,Weasel Island
3739,Civil War Prison
3740,CRIB
3741,Street In Front Of Apu And Manjula's Apartment
3742,STREET NEAR SPRINGFIELD FERRY DOCK
3743,Iceland
3744,WALT WARREN BACKYARD
3745,WALT'S HOUSE
3746,"""WALT'S"" CAR"
3747,TWO-MAN CELL
3748,HOSPITAL MEDICAL WARD
3749,PADDED CELL
3750,GAS & GRUB
3751,REMOTE WILDERNESS
3752,TIJUANA STREETS
3753,Five Corners
3754,Ugly Dog Contest Stage
3755,Springfield Elks Lodge
3756,SPRINGFIELD UNIVERSITY MEDICAL SCHOOL - ESTABLISHING
3757,SPRINGFIELD UNIVERSITY MEDICAL SCHOOL - A LITTLE LATER
3758,LOS ANGELES AIRPORT
3759,LAX
3760,SPRINGFIELD STREET - EVENING
3761,SPORTS BAR
3762,HOLLYWOOD - DAY
3763,20th Century Fox Studios
3764,American Idol Set
3765,Springfield Municipal Golf Course
3766,Krusty's Limo
3767,Road Leading Away From Airport
3768,ARTS CAMP
3769,Cabin 12
3770,EXPRESSIONS- THE NEXT MORNING
3771,CAMP STAGE
3772,EXPRESSIONS- WOODED CLEARING
3773,"THE HAGUE, NETHERLANDS"
3774,INTERNATIONAL COURT OF JUSTICE
3775,EXPRESSIONS- GREAT LAWN
3776,EXPRESSIONS
3777,SPROOKLYN
3778,Run-down Apartment Building
3779,The Hague
3780,Nearly-empty Coffee House
3781,Ethan and Kurt's Apartment
3782,FANCY NIGHTCLUB
3783,"LARGE, PILLARED, IMPOSING-LOOKING BANK"
3784,Asia de Cuba de Springfield
3785,NELSON'S BIKE SHOP
3786,ROLLER RINK
3787,ISOTOTS STADIUM
3788,PRESS BOOTH
3789,ON DECK CIRCLE
3790,BROADCASTERS' BOOTH
3791,Various Locations Around Capital City
3792,DROPS AND RISERS GAME
3793,SIMPSON HOUSE FRONT LAWN
3794,WATER
3795,SOUTH PACIFIC
3796,SAILBOAT
3797,ALBATROSS
3798,Simpsons' Boat
3799,SIMPSON BOAT
3800,Homer And Marge's Yacht
3801,Marge And Homer's Yacht
3802,MISTY FOREST
3803,CHURCH BELL TOWER
3804,West Springfield
3805,Texxon Station
3806,MARGE'S CHILDHOOD ROOM
3807,Lisa's Window
3808,Cloisters Academy
3809,Statue of Liberty's Crown
3810,NEWSROOM SET
3811,HOSPITAL LOBBY
3812,Cliff Overlooking The Sea
3813,SKY NEAR CLIFF
3814,DICK CHENEY'S HOUSE
3815,Doctor Thurston' Office
3816,OSTRICH FARM
3817,Ostrich World
3818,North Pole
3819,TRAIN PLATFORM
3820,WRAPPING ROOM
3821,TOY INSPECTION AREA
3822,CLAUSCO BUILDING
3823,1940S VERSION OF SIMPSON HOUSE
3824,ARDENNES FOREST
3825,Springfield Aircraft Plant
3826,1943 SPRINGFIELD
3827,LE GAMAAR MOVIE THEATER
3828,SNOWY LANDSCAPE
3829,BROADWAY SHOW
3830,Court House
3831,Court House Clerical Area
3832,COURT ROOM
3833,FEDERAL BUILDING
3834,FBI Observation Van
3835,Prison Cafeteria
3836,SURVEILLANCE ROOM
3837,ITALIAN SOCIAL CLUB
3838,Art Classroom
3839,5th Grade Classroom
3840,SPRINGFIELD PLAYGROUND
3841,ENCHANTED SNAIL RESTAURANT
3842,The Enchanted Snail
3843,Springfield Four Seasons Hotel
3844,Burns's Library
3845,LEAGUE OF EXTRA-HORNY GENTLEMEN
3846,MO'S TAVERN
3847,MO'S
3848,Zip Zap and 'Za Pizza Arcade
3849,PATRICK'S HOUSE
3850,ZOO ENTRANCE
3851,Apiary
3852,SHELDON LEAVITT'S OFFICE
3853,Springfield Airport Motor Lodge
3854,Julio's Hair Salon
3855,Homer's Head
3856,SINGLES CLUB
3857,STARBUCKS-STYLE COFFEE SHOP
3858,RICE PADDY
3859,CHINA - DAY
3860,MONASTERY
3861,NOBLEMAN'S FORTRESS
3862,COURTYARD OF FORTRESS
3863,Yogurt Nook
3864,LATE '90S-ERA INTERNET START-UP OFFICE
3865,Animation Studios
3866,BULLPEN
3867,BUILDING 1
3868,PROJECTION ROOM
3869,BEVERLY HILTON-TYPE HOTEL
3870,Hotel Hollywood Hotel
3871,Kodak Theater
3872,WATTS TOWERS - MEANWHILE
3873,L.A. FREEWAY
3874,HOLLYWOOD BLVD. - A LITTLE LATER
3875,English Village
3876,OFF IN THE SAGEBRUSH
3877,DESERT STATE PARK
3878,GOLD MINE
3879,ELSEWHERE IN DESERT
3880,Upstairs Bathroom
3881,Springfield Pharmaceuticals
3882,TARMAC OUTSIDE SPRINGFIELD PHARMACEUTICALS
3883,NEAR PARK
3884,THE SIMPSON ATTIC
3885,Springfield Clamphitheater
3886,SHABBY HOUSE
3887,Tour Van
3888,CAT LADY'S HOUSE
3889,OUTDOOR HALF-SHELL STAGE
3890,Wacky's Comedy Club
3891,COMEDY CLUB
3892,MAZE
3893,CAPITOL CITY THEATER
3894,Ogdenville Barley Palace
3895,SKY ABOVE PLANT
3896,Springfield Atoms Stadium
3897,ELSEWHERE IN STADIUM CONCOURSE
3898,COUNSELING CENTER
3899,Homeless Camp
3900,FIELD OF CACTI
3901,FREESTONE FAMILY PEACH ORCHARD
3902,PEACH ORCHARD
3903,Springfield Day Spa
3904,HORTICULTURE SOCIETY
3905,Little Baltimore
3906,VICTORIAN BROWNSTONE
3907,RAYMONDO'S HOUSE
3908,VICTORIAN TOWNHOUSE
3909,RAYMONDO'S MANSION
3910,SPRINGFIELD MAGIC PALACE
3911,GRASSY AREA NEXT TO FOREST
